seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy
PBLU01000011.1	20525	No terminal repeats	NA	19	11	0.9989	0.0004	4	31.7720	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
LNGC01000143.1	4045	No terminal repeats	NA	9	11	0.9989	0.0004	0	3.3568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
KX258422.1	43976	ITR	NA	38	11	0.9989	0.0004	13	56.7033	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
NC_028938.1	22613	ITR	NA	44	11	0.9989	0.0004	0	40.1229	Viruses;;;;;;Ampullaviridae
BK013345.1	37258	No terminal repeats	NA	48	11	0.9988	0.0004	2	15.5442	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_001876.1	34446	ITR	NA	31	11	0.9988	0.0004	16	37.8022	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
LR798360.1	60776	No terminal repeats	NA	94	11	0.9988	0.0004	8	74.9527	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
OR096706.1	39920	No terminal repeats	NA	35	11	0.9988	0.0004	12	37.8022	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
ON923977.1	30918	No terminal repeats	NA	14	11	0.9988	0.0004	6	15.4645	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
MK500334.1	61652	No terminal repeats	NA	86	11	0.9988	0.0004	1	13.3681	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
NZ_CAAAIB010000015.1|provirus_15499_60692	45194	Provirus	15499-60692	50	11	0.9988	0.0004	7	36.5604	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
SSEM01000261.1	20930	No terminal repeats	NA	36	11	0.9988	0.0004	0	10.2298	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAOKRE010000001.1	59730	No terminal repeats	NA	79	11	0.9988	0.0004	13	117.2155	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
RFLS01000299.1	6818	No terminal repeats	NA	14	11	0.9988	0.0004	1	4.8520	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_025375.1	28096	ITR	NA	36	11	0.9988	0.0004	1	36.0394	Viruses;Adnaviria;Zilligvirae;Taleaviricota;Tokiviricetes;Ligamenvirales;Rudiviridae
NZ_NYTA01000017.1	40296	No terminal repeats	NA	44	11	0.9988	0.0004	11	67.4103	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_WVHP01000004.1	38919	No terminal repeats	NA	50	11	0.9988	0.0004	14	33.4132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAOKRP010000002.1	14533	No terminal repeats	NA	17	11	0.9988	0.0004	2	22.7022	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Schitoviridae
OR998962.1	33895	No terminal repeats	NA	33	11	0.9987	0.0004	14	29.2108	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
KY073338.1	61484	No terminal repeats	NA	75	11	0.9987	0.0004	5	28.5915	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Pimascovirales;
JAGLQU010000881.1	2334	No terminal repeats	NA	5	11	0.9987	0.0004	3	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_SMFM01000002.1|provirus_26348_60967	34620	Provirus	26348-60967	38	11	0.9987	0.0004	1	35.5635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_RXKH01000094.1	4089	No terminal repeats	NA	7	11	0.9986	0.0004	0	2.1787	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK066675.1	37597	No terminal repeats	NA	35	11	0.9986	0.0004	7	29.2046	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
KP279746.1	24630	ITR	NA	21	11	0.9986	0.0004	10	30.9291	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
NZ_JAZGGR010000010.1	61928	No terminal repeats	NA	86	11	0.9986	0.0004	12	47.2891	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DSAK01000188.1	2779	No terminal repeats	NA	3	11	0.9986	0.0004	0	3.9356	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ON304002.1	9814	No terminal repeats	NA	3	11	0.9985	0.0004	2	3.4366	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
JBAZDY010000148.1	3058	No terminal repeats	NA	8	11	0.9985	0.0004	0	2.6033	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_020487.1	36838	ITR	NA	35	11	0.9984	0.0004	20	46.3936	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
NYWG01000260.1	14257	No terminal repeats	NA	17	11	0.9984	0.0004	8	28.6340	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
JAGCBE010000368.1	8665	No terminal repeats	NA	23	11	0.9984	0.0004	1	5.5333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NHBR02000105.1	60587	No terminal repeats	NA	94	11	0.9983	0.0004	16	120.2284	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK043661.1	27014	ITR	NA	29	11	0.9983	0.0004	4	19.8650	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DUZG01000086.1	4348	No terminal repeats	NA	6	11	0.9982	0.0004	3	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
KY296500.1	35736	No terminal repeats	NA	33	11	0.9982	0.0004	1	7.0586	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGCAQ010000439.1	6554	No terminal repeats	NA	14	11	0.9982	0.0004	0	3.3226	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZAS01000120.1	12952	No terminal repeats	NA	15	11	0.9982	0.0004	7	25.2006	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK045839.1	29238	No terminal repeats	NA	36	11	0.9981	0.0004	6	35.7510	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK014853.1	7628	No terminal repeats	NA	10	11	0.9980	0.0004	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK036873.1	23711	No terminal repeats	NA	25	11	0.9980	0.0004	2	11.2403	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JASMFQ010000050.1	9485	No terminal repeats	NA	11	11	0.9978	0.0004	3	13.6937	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK500328.1	42025	No terminal repeats	NA	53	11	0.9972	0.0004	2	7.8146	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
NC_076486.1	35275	ITR	NA	29	11	0.9972	0.0004	8	32.6474	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
QMTG01000110.1	4076	No terminal repeats	NA	9	11	0.9971	0.0004	0	4.0754	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZAS01000130.1	20150	No terminal repeats	NA	24	11	0.9971	0.0004	10	25.0987	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MN025530.1	18069	No terminal repeats	NA	19	11	0.9971	0.0004	7	17.1828	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
BK051310.1	23854	No terminal repeats	NA	30	11	0.9970	0.0004	5	21.5994	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_000942.1	30944	ITR	NA	25	11	0.9970	0.0004	12	29.2108	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
JADBYP010000112.1	4861	No terminal repeats	NA	7	11	0.9968	0.0004	3	6.4609	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
KT895374.1	60944	No terminal repeats	NA	70	11	0.9968	0.0004	5	38.9459	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_RBXB01000001.1	60995	No terminal repeats	NA	78	11	0.9967	0.0004	8	51.1976	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
RPPY01000028.1	4154	No terminal repeats	NA	6	11	0.9967	0.0005	0	1.7077	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
CCMO02000001.1|provirus_15519_32056	16538	Provirus	15519-32056	18	11	0.9967	0.0005	7	18.5929	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
CP027227.1|provirus_60_34629	34570	Provirus	60-34629	52	11	0.9966	0.0005	5	22.0568	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAQWED010000281.1	4706	No terminal repeats	NA	9	11	0.9966	0.0005	1	6.0904	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_RCYZ01000004.1|provirus_2_29537	29536	Provirus	2-29537	42	11	0.9965	0.0005	3	23.8607	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_BLBC01000014.1|provirus_20941_50852	29912	Provirus	20941-50852	41	11	0.9962	0.0005	1	15.9016	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK015217.1	52188	No terminal repeats	NA	79	11	0.9961	0.0005	3	36.0214	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JAPEPS010000001.1|provirus_121_19217	19097	Provirus	121-19217	32	11	0.9960	0.0005	0	9.3502	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_SBLB01000001.1|provirus_14583_61889	47307	Provirus	14583-61889	51	11	0.9960	0.0005	0	19.1942	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
ON217544.1	30087	ITR	NA	26	11	0.9959	0.0005	17	37.8022	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
JAFWCC010000081.1	15424	ITR	NA	22	11	0.9957	0.0005	5	16.3635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK620894.1	66335	No terminal repeats	NA	106	11	0.9956	0.0005	0	18.4428	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAZADQ010000048.1	2724	No terminal repeats	NA	4	11	0.9954	0.0005	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
RFPU01000308.1	1980	No terminal repeats	NA	4	11	0.9954	0.0005	3	6.3554	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGCWO010000565.1	4476	No terminal repeats	NA	6	11	0.9952	0.0005	0	2.6803	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZZP01000016.1	12554	No terminal repeats	NA	18	11	0.9951	0.0005	7	28.8236	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
NC_033775.1	61229	No terminal repeats	NA	77	11	0.9948	0.0005	2	21.0790	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Pimascovirales;
NZ_MAUH01000001.1|provirus_18713_32835	14123	Provirus	18713-32835	26	11	0.9948	0.0005	2	14.6133	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
QMYV01000334.1	3200	No terminal repeats	NA	5	11	0.9947	0.0005	0	1.4479	Viruses;Adnaviria;Zilligvirae;Taleaviricota;Tokiviricetes;Ligamenvirales;Rudiviridae
MK072508.1	56527	No terminal repeats	NA	44	11	0.9945	0.0005	1	1.3093	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_DF820500.1|provirus_2_18984	18983	Provirus	2-18984	31	11	0.9942	0.0005	0	8.0542	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DQPR01000081.1	9440	No terminal repeats	NA	12	11	0.9939	0.0005	5	16.7295	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAOFBJ010000039.1	2587	No terminal repeats	NA	4	11	0.9935	0.0005	2	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JALJXG010000001.1|provirus_21816_51151	29336	Provirus	21816-51151	31	11	0.9934	0.0005	1	12.9273	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_LMNE01000043.1	7500	No terminal repeats	NA	12	11	0.9934	0.0005	0	3.3891	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DQKQ01000249.1	12878	No terminal repeats	NA	14	11	0.9926	0.0005	8	24.0559	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_SBLB01000003.1	61931	No terminal repeats	NA	61	11	0.9926	0.0005	2	14.4571	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
RGVZ01000077.1	17247	No terminal repeats	NA	17	11	0.9926	0.0006	0	11.1469	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;
DTUU01000003.1	5104	No terminal repeats	NA	7	11	0.9922	0.0006	2	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_SCFB01000019.1	11689	No terminal repeats	NA	10	11	0.9921	0.0006	0	3.4366	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Maveriviricetes;Priklausovirales;
NC_034383.1	49889	No terminal repeats	NA	55	11	0.9920	0.0006	0	4.5399	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;;;
PP098962.1	29933	No terminal repeats	NA	25	11	0.9919	0.0006	13	30.9291	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
MH673673.1	43145	No terminal repeats	NA	44	11	0.9917	0.0006	3	10.1119	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK072243.1	52943	No terminal repeats	NA	54	11	0.9914	0.0006	2	4.3542	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
JAMWCT010000154.1	3079	No terminal repeats	NA	8	11	0.9914	0.0006	0	2.5500	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NYWC01000112.1	9833	No terminal repeats	NA	11	11	0.9911	0.0006	4	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
LR797474.1	60752	No terminal repeats	NA	98	11	0.9910	0.0006	2	58.4378	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DRFP01000054.1	25046	No terminal repeats	NA	35	11	0.9910	0.0006	5	19.8057	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_002685.2	31301	ITR	NA	27	11	0.9906	0.0006	10	39.5143	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
MZGI01000259.1	5729	No terminal repeats	NA	12	11	0.9897	0.0006	1	5.9159	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MT674683.1	39644	No terminal repeats	NA	35	11	0.9889	0.0006	7	29.2108	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
MH617458.1	19866	No terminal repeats	NA	33	11	0.9882	0.0006	3	8.5674	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_002501.1	26163	ITR	NA	22	11	0.9876	0.0007	8	25.7742	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
BK046576.1	19815	ITR	NA	24	11	0.9873	0.0007	4	14.7376	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK072136.1	29345	No terminal repeats	NA	29	11	0.9872	0.0007	0	0.0000	Unclassified
DOEL01000056.1	2820	No terminal repeats	NA	4	11	0.9865	0.0007	2	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
KP412538.1	61025	No terminal repeats	NA	45	11	0.9862	0.0007	1	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae
JAAYWA010000287.1	2593	No terminal repeats	NA	4	11	0.9861	0.0007	0	2.3801	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_JBFJQD010000372.1	3413	No terminal repeats	NA	3	11	0.9857	0.0007	0	1.7183	Unclassified
MW286325.1	45476	No terminal repeats	NA	38	11	0.9854	0.0007	12	39.5205	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
MGPH01000011.1|provirus_45204_60928	15725	Provirus	45204-60928	23	11	0.9851	0.0007	8	24.0219	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_001813.1	33213	No terminal repeats	NA	33	11	0.9849	0.0007	9	36.0839	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
MH617769.1	47904	No terminal repeats	NA	67	11	0.9843	0.0008	1	3.4285	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DAORHD010000023.1	8842	No terminal repeats	NA	8	11	0.9837	0.0008	0	4.3986	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_007346.1	61319	No terminal repeats	NA	67	11	0.9835	0.0008	2	3.4366	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;;
ON642334.1	41175	No terminal repeats	NA	29	11	0.9830	0.0008	13	41.2388	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
OR998870.1	30724	DTR	NA	25	11	0.9827	0.0008	12	29.2108	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
NZ_CASZTE010000062.1	13554	No terminal repeats	NA	18	11	0.9826	0.0008	4	11.7805	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
BK030368.1	12792	No terminal repeats	NA	14	11	0.9810	0.0008	3	15.3689	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAGWHL010000382.1	1367	No terminal repeats	NA	3	11	0.9810	0.0009	2	4.6371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DMHR01001101.1	5159	No terminal repeats	NA	6	11	0.9810	0.0009	1	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Straboviridae
RXKI01000005.1	6622	No terminal repeats	NA	10	11	0.9805	0.0009	5	16.6439	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_014899.1	35203	ITR	NA	25	11	0.9802	0.0009	13	29.2108	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
MK500570.1	25586	No terminal repeats	NA	27	11	0.9802	0.0009	1	7.6445	Viruses;;;;;;
NC_007914.1	14462	No terminal repeats	NA	25	11	0.9797	0.0009	0	1.0539	Unclassified
NC_075453.1	30134	ITR	NA	25	11	0.9789	0.0009	16	34.3656	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
RFWC01000079.1	8531	No terminal repeats	NA	10	11	0.9787	0.0010	0	3.2765	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_CP026328.2|provirus_28521_61199	32679	Provirus	28521-61199	40	11	0.9777	0.0010	0	9.5489	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
RGPI01000353.1	2850	No terminal repeats	NA	5	11	0.9768	0.0010	3	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JABSRW010000714.1	2880	No terminal repeats	NA	5	11	0.9767	0.0010	3	8.0737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
NC_008584.1	49959	No terminal repeats	NA	59	11	0.9767	0.0010	3	61.4527	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
QMYR01000043.1	15318	No terminal repeats	NA	21	11	0.9755	0.0010	0	5.4005	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
QMSJ01000175.1	3436	No terminal repeats	NA	4	11	0.9748	0.0011	0	2.8452	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MW508338.2	26075	ITR	NA	23	11	0.9747	0.0011	9	29.2108	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
DUCX01000052.1	2249	No terminal repeats	NA	4	11	0.9740	0.0011	1	4.6371	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
JAYNJB010000211.1	4383	No terminal repeats	NA	6	11	0.9684	0.0011	2	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_076126.1	14776	No terminal repeats	NA	9	11	0.9681	0.0012	3	10.3097	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
SCRD01000025.1|provirus_18236_44051	25816	Provirus	18236-44051	25	11	0.9675	0.0012	4	20.0059	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
REEP01000067.1|provirus_11174_23543	12370	Provirus	11174-23543	14	11	0.9601	0.0012	5	13.8477	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAMPEO010000192.1	3871	No terminal repeats	NA	3	11	0.9587	0.0012	0	1.7183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
RFWU01000195.1	3420	No terminal repeats	NA	5	11	0.9575	0.0013	2	8.0737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK072035.1	4100	No terminal repeats	NA	4	11	0.9562	0.0013	0	0.0000	Unclassified
RFVT01000113.1	4739	No terminal repeats	NA	7	11	0.9552	0.0013	3	9.7919	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DOFH01000146.1	2563	No terminal repeats	NA	6	11	0.9490	0.0014	0	1.3014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NC_024150.1	31709	No terminal repeats	NA	28	11	0.9449	0.0014	16	36.0839	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae
JAWSTK010000114.1	3442	No terminal repeats	NA	6	11	0.9448	0.0015	3	8.0737	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
QMNQ01000018.1	10846	No terminal repeats	NA	15	11	0.9389	0.0015	0	2.0801	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
QMSG01000298.1	2544	No terminal repeats	NA	8	11	0.9375	0.0015	0	0.0000	Unclassified
NZ_CP047593.1|provirus_3_16173	16171	Provirus	3-16173	18	11	0.9368	0.0016	2	7.3732	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
QMRH01000031.1	25251	No terminal repeats	NA	41	11	0.9295	0.0016	0	1.4365	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DNUT01000279.1	5187	No terminal repeats	NA	6	11	0.9263	0.0017	3	10.3097	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;Kyanoviridae
NZ_JACIAZ010000013.1|provirus_24707_46517	21811	Provirus	24707-46517	35	11	0.9237	0.0018	0	4.7708	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_BDQI01000008.1|provirus_11620_41035	29416	Provirus	11620-41035	41	11	0.9224	0.0018	0	3.6298	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
NZ_NXLX01000013.1	45355	No terminal repeats	NA	43	11	0.9205	0.0019	0	2.3118	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DOZD01000122.1	5664	No terminal repeats	NA	7	11	0.9156	0.0019	3	9.7919	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
QMWM01000040.1	5761	No terminal repeats	NA	10	11	0.9099	0.0020	0	0.5517	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Coyopavirales;Chaacviridae
VXPR01000265.1	2863	No terminal repeats	NA	2	11	0.9051	0.0021	0	1.2917	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
DATDDG010000783.1	3133	No terminal repeats	NA	3	11	0.8932	0.0022	0	1.4239	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Kalamavirales;Tectiviridae
DRBS01000193.1	11863	No terminal repeats	NA	21	11	0.8851	0.0022	1	6.0704	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
WRNM01000144.1	5155	No terminal repeats	NA	3	11	0.8821	0.0023	0	0.0000	Unclassified
MK500305.1	9502	No terminal repeats	NA	11	11	0.8783	0.0024	0	0.0000	Unclassified
WTBK01000013.1	3242	No terminal repeats	NA	2	11	0.8734	0.0025	0	0.0000	Unclassified
NZ_CALBFO010000045.1	7163	No terminal repeats	NA	7	11	0.8480	0.0026	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
JAFONJ010000064.1	2872	No terminal repeats	NA	6	11	0.8385	0.0028	0	0.0000	Unclassified
CAJNZB010001448.1	26075	No terminal repeats	NA	19	11	0.8319	0.0029	0	3.4255	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;;
MK072270.1	17495	No terminal repeats	NA	15	11	0.8301	0.0030	0	0.0000	Unclassified
