Unnamed: 0,Hit,%I,aln_hit,E-value,Bit-Score,len(Qry),len(aln),%aln,Database,Method,TP
12215,APQ44760.1,92.105,114.0,7.719999999999999e-42,158.0,679,114.0,0.1678939617083946,nr,PSI-BLAST,FAdV-8
12216,APQ44768.1,91.753,97.0,1.1599999999999999e-34,138.0,679,97.0,0.1428571428571428,nr,PSI-BLAST,FAdV-8
12217,ASP44408.1,73.118,93.0,1.79e-32,131.0,679,93.0,0.1369661266568483,nr,PSI-BLAST,FAdV-8
12218,WBV74349.1,35.227,88.0,2.66e-20,97.3,679,82.0,0.1207658321060382,nr,PSI-BLAST,FAdV-8
12219,BAF92816.1,15.556,45.0,2.07e-08,61.9,679,44.0,0.06480117820324,nr,PSI-BLAST,FAdV-8
12220,USL85445.1,17.593,108.0,2.73e-06,58.8,679,108.0,0.1590574374079528,nr,PSI-BLAST,FAdV-8
12221,,,,,,679,,,nr,PSI-BLAST,FAdV-8
12222,YP_009620045.1,100.0,559.0,0.0,1144.0,559,559.0,1.0,nr,PSI-BLAST,GC1
12223,WP_253570512.1,29.735,491.0,4.25e-36,153.0,559,465.0,0.8318425760286225,nr,PSI-BLAST,GC1
12224,WP_077807301.1,30.879,489.0,1.3599999999999999e-34,149.0,559,466.0,0.8336314847942755,nr,PSI-BLAST,GC1
12225,WP_211580898.1,27.255,510.0,3.38e-34,147.0,559,485.0,0.8676207513416816,nr,PSI-BLAST,GC1
12226,WP_211515679.1,24.652,503.0,8.620000000000001e-32,140.0,559,486.0,0.8694096601073346,nr,PSI-BLAST,GC1
12227,WP_202259074.1,25.1,502.0,1.86e-30,136.0,559,485.0,0.8676207513416816,nr,PSI-BLAST,GC1
12228,WP_062494220.1,25.52,529.0,6.25e-29,132.0,559,499.0,0.8926654740608229,nr,PSI-BLAST,GC1
12229,WP_061511719.1,24.95,505.0,1.27e-28,131.0,559,488.0,0.8729874776386404,nr,PSI-BLAST,GC1
12230,WP_211515133.1,27.572,486.0,2.7699999999999997e-28,130.0,559,468.0,0.8372093023255814,nr,PSI-BLAST,GC1
12231,WP_148505950.1,24.612,516.0,9.01e-28,129.0,559,499.0,0.8926654740608229,nr,PSI-BLAST,GC1
12232,WP_225199382.1,25.721,416.0,1.11e-26,125.0,559,402.0,0.7191413237924866,nr,PSI-BLAST,GC1
12233,WP_155723309.1,28.602,472.0,6e-26,124.0,559,457.0,0.817531305903399,nr,PSI-BLAST,GC1
12234,WP_062497094.1,26.148,501.0,2.11e-25,122.0,559,482.0,0.8622540250447227,nr,PSI-BLAST,GC1
12235,WP_148620922.1,27.79,457.0,9.32e-25,120.0,559,445.0,0.7960644007155635,nr,PSI-BLAST,GC1
12236,WP_048849597.1,27.637,474.0,5.42e-24,118.0,559,453.0,0.8103756708407871,nr,PSI-BLAST,GC1
12237,AQS87831.1,25.281,356.0,1.22e-22,113.0,559,339.0,0.6064400715563506,nr,PSI-BLAST,GC1
12238,WP_202257371.1,29.006,362.0,5.36e-22,112.0,559,343.0,0.6135957066189625,nr,PSI-BLAST,GC1
12239,WP_194265747.1,24.848,330.0,8.81e-22,109.0,559,320.0,0.5724508050089445,nr,PSI-BLAST,GC1
12240,WP_147150788.1,27.273,264.0,1.68e-20,105.0,559,255.0,0.4561717352415027,nr,PSI-BLAST,GC1
12241,WP_253571176.1,24.877,406.0,4.34e-20,104.0,559,397.0,0.7101967799642218,nr,PSI-BLAST,GC1
12242,MBF0875049.1,25.781,256.0,1.95e-13,83.6,559,248.0,0.443649373881932,nr,PSI-BLAST,GC1
12243,WP_139034474.1,24.171,211.0,6.64e-12,81.3,559,209.0,0.3738819320214669,nr,PSI-BLAST,GC1
12244,WP_156375497.1,27.0,200.0,1.83e-11,79.3,559,198.0,0.3542039355992844,nr,PSI-BLAST,GC1
12245,WP_197705057.1,24.268,239.0,5.21e-08,68.6,559,233.0,0.4168157423971377,nr,PSI-BLAST,GC1
12246,MFC7663686.1,23.622,254.0,2.79e-07,65.9,559,248.0,0.443649373881932,nr,PSI-BLAST,GC1
12247,WP_238308415.1,24.324,185.0,3.11e-07,66.2,559,179.0,0.3202146690518783,nr,PSI-BLAST,GC1
12248,WP_003596292.1,27.222,180.0,0.00021,57.0,559,174.0,0.3112701252236136,nr,PSI-BLAST,GC1
12249,YP_009620045.1,100.0,559.0,0.0,697.0,559,559.0,1.0,nr,PSI-BLAST,GC1
12250,WP_202259074.1,24.048,499.0,0.0,602.0,559,485.0,0.8676207513416816,nr,PSI-BLAST,GC1
12251,WP_211515679.1,23.938,518.0,0.0,598.0,559,504.0,0.9016100178890876,nr,PSI-BLAST,GC1
12252,WP_061511719.1,24.104,502.0,0.0,597.0,559,488.0,0.8729874776386404,nr,PSI-BLAST,GC1
12253,WP_062494220.1,24.376,521.0,0.0,594.0,559,499.0,0.8926654740608229,nr,PSI-BLAST,GC1
12254,WP_148505950.1,23.735,514.0,0.0,577.0,559,500.0,0.8944543828264758,nr,PSI-BLAST,GC1
12255,WP_225199382.1,23.307,502.0,0.0,574.0,559,487.0,0.8711985688729875,nr,PSI-BLAST,GC1
12256,AQS87831.1,22.112,502.0,1.51e-180,529.0,559,490.0,0.8765652951699463,nr,PSI-BLAST,GC1
12257,WP_194265747.1,22.983,409.0,8.209999999999999e-168,492.0,559,402.0,0.7191413237924866,nr,PSI-BLAST,GC1
12258,WP_253571176.1,21.991,432.0,7.98e-164,482.0,559,417.0,0.7459749552772809,nr,PSI-BLAST,GC1
12259,WP_155723309.1,25.962,520.0,4.27e-162,483.0,559,507.0,0.9069767441860463,nr,PSI-BLAST,GC1
12260,WP_148620922.1,26.296,521.0,1.09e-161,482.0,559,507.0,0.9069767441860463,nr,PSI-BLAST,GC1
12261,WP_211515133.1,26.104,521.0,1.41e-159,477.0,559,503.0,0.8998211091234347,nr,PSI-BLAST,GC1
12262,WP_062497094.1,25.352,497.0,2.65e-158,473.0,559,482.0,0.8622540250447227,nr,PSI-BLAST,GC1
12263,WP_211580898.1,26.654,514.0,1e-155,466.0,559,493.0,0.8819320214669052,nr,PSI-BLAST,GC1
12264,WP_048849597.1,24.854,515.0,5.48e-154,464.0,559,494.0,0.8837209302325582,nr,PSI-BLAST,GC1
12265,WP_147150788.1,22.651,415.0,2.41e-152,453.0,559,410.0,0.7334525939177102,nr,PSI-BLAST,GC1
12266,WP_202257371.1,24.597,496.0,3.23e-147,445.0,559,481.0,0.8604651162790697,nr,PSI-BLAST,GC1
12267,WP_077807301.1,28.427,496.0,1.19e-142,433.0,559,480.0,0.8586762075134168,nr,PSI-BLAST,GC1
12268,WP_253570512.1,28.15,508.0,5.09e-140,427.0,559,486.0,0.8694096601073346,nr,PSI-BLAST,GC1
12269,MBF0875049.1,23.123,333.0,7.17e-130,392.0,559,328.0,0.5867620751341681,nr,PSI-BLAST,GC1
12270,MFC7663686.1,18.455,466.0,2.59e-90,297.0,559,456.0,0.815742397137746,nr,PSI-BLAST,GC1
12271,WP_197705057.1,18.047,471.0,6.919999999999999e-89,300.0,559,461.0,0.8246869409660107,nr,PSI-BLAST,GC1
12272,WP_238308415.1,18.455,466.0,7.42e-88,299.0,559,456.0,0.815742397137746,nr,PSI-BLAST,GC1
12273,WP_003596292.1,19.231,468.0,4.21e-79,276.0,559,458.0,0.8193202146690519,nr,PSI-BLAST,GC1
12274,WP_156375497.1,18.985,453.0,7.62e-79,270.0,559,432.0,0.7728085867620751,nr,PSI-BLAST,GC1
12275,WP_139034474.1,20.0,495.0,3.57e-77,271.0,559,478.0,0.855098389982111,nr,PSI-BLAST,GC1
12276,WP_253398492.1,17.573,478.0,2.5e-39,162.0,559,454.0,0.8121645796064401,nr,PSI-BLAST,GC1
12277,WP_331369422.1,15.929,452.0,6.14e-28,130.0,559,426.0,0.7620751341681574,nr,PSI-BLAST,GC1
12278,WP_182556610.1,13.882,425.0,6.56e-26,123.0,559,404.0,0.7227191413237924,nr,PSI-BLAST,GC1
12279,WP_259481661.1,18.065,465.0,4.5500000000000006e-23,114.0,559,432.0,0.7728085867620751,nr,PSI-BLAST,GC1
12280,YP_010037978.1,18.9,418.0,6.63e-20,106.0,559,390.0,0.6976744186046512,nr,PSI-BLAST,GC1
12281,QXG07544.1,15.984,513.0,1.85e-07,66.7,559,483.0,0.8640429338103757,nr,PSI-BLAST,GC1
12282,WP_283299479.1,16.39,482.0,6.48e-07,65.2,559,452.0,0.8085867620751341,nr,PSI-BLAST,GC1
12283,WP_200038340.1,15.56,482.0,1.13e-06,64.4,559,452.0,0.8085867620751341,nr,PSI-BLAST,GC1
12284,WP_183667427.1,18.75,288.0,1.28e-06,64.0,559,267.0,0.4776386404293381,nr,PSI-BLAST,GC1
12285,WP_174069647.1,16.29,442.0,1.69e-06,63.7,559,413.0,0.738819320214669,nr,PSI-BLAST,GC1
12286,WP_266994387.1,17.989,189.0,5.86e-05,58.6,559,189.0,0.3381037567084078,nr,PSI-BLAST,GC1
12287,MCK5173724.1,18.182,143.0,0.000198,56.3,559,129.0,0.2307692307692307,nr,PSI-BLAST,GC1
12288,YP_009620045.1,100.0,559.0,0.0,555.0,559,559.0,1.0,nr,PSI-BLAST,GC1
12289,WP_202259074.1,22.718,515.0,8.400000000000001e-179,525.0,559,499.0,0.8926654740608229,nr,PSI-BLAST,GC1
12290,WP_211515679.1,22.885,520.0,1.8e-178,523.0,559,504.0,0.9016100178890876,nr,PSI-BLAST,GC1
12291,WP_061511719.1,22.913,515.0,1.95e-175,516.0,559,499.0,0.8926654740608229,nr,PSI-BLAST,GC1
12292,WP_062494220.1,22.631,517.0,9.92e-174,512.0,559,501.0,0.8962432915921288,nr,PSI-BLAST,GC1
12293,WP_225199382.1,21.961,510.0,2.5999999999999998e-169,500.0,559,498.0,0.8908765652951699,nr,PSI-BLAST,GC1
12294,WP_148505950.1,22.852,512.0,1.14e-166,493.0,559,500.0,0.8944543828264758,nr,PSI-BLAST,GC1
12295,AQS87831.1,21.713,502.0,7.589999999999998e-159,473.0,559,490.0,0.8765652951699463,nr,PSI-BLAST,GC1
12296,WP_194265747.1,21.127,426.0,3.26e-144,432.0,559,417.0,0.7459749552772809,nr,PSI-BLAST,GC1
12297,WP_253571176.1,20.609,427.0,6.1299999999999985e-140,421.0,559,417.0,0.7459749552772809,nr,PSI-BLAST,GC1
12298,WP_148620922.1,25.769,520.0,1.04e-138,423.0,559,507.0,0.9069767441860463,nr,PSI-BLAST,GC1
12299,WP_155723309.1,25.577,520.0,4.06e-138,421.0,559,507.0,0.9069767441860463,nr,PSI-BLAST,GC1
12300,WP_147150788.1,22.41,415.0,2.25e-134,407.0,559,410.0,0.7334525939177102,nr,PSI-BLAST,GC1
12301,WP_211580898.1,25.599,543.0,2.03e-133,409.0,559,523.0,0.9355992844364938,nr,PSI-BLAST,GC1
12302,WP_062497094.1,24.699,498.0,4.03e-133,409.0,559,485.0,0.8676207513416816,nr,PSI-BLAST,GC1
12303,WP_202257371.1,23.092,511.0,6.0900000000000006e-133,409.0,559,496.0,0.8872987477638641,nr,PSI-BLAST,GC1
12304,WP_048849597.1,24.587,545.0,9.98e-133,409.0,559,533.0,0.9534883720930232,nr,PSI-BLAST,GC1
12305,WP_211515133.1,24.809,524.0,1.54e-130,403.0,559,507.0,0.9069767441860463,nr,PSI-BLAST,GC1
12306,WP_253570512.1,25.603,539.0,1.33e-124,388.0,559,519.0,0.928443649373882,nr,PSI-BLAST,GC1
12307,WP_077807301.1,27.992,518.0,2.65e-121,379.0,559,501.0,0.8962432915921288,nr,PSI-BLAST,GC1
12308,MBF0875049.1,21.098,346.0,1.36e-110,343.0,559,339.0,0.6064400715563506,nr,PSI-BLAST,GC1
12309,MFC7663686.1,18.026,466.0,9.72e-109,344.0,559,456.0,0.815742397137746,nr,PSI-BLAST,GC1
12310,WP_197705057.1,17.073,492.0,5.67e-108,350.0,559,482.0,0.8622540250447227,nr,PSI-BLAST,GC1
12311,WP_238308415.1,18.026,466.0,4.37e-107,350.0,559,456.0,0.815742397137746,nr,PSI-BLAST,GC1
12312,WP_003596292.1,17.623,488.0,9.39e-103,339.0,559,479.0,0.8568872987477638,nr,PSI-BLAST,GC1
12313,WP_139034474.1,19.596,495.0,2.33e-99,330.0,559,480.0,0.8586762075134168,nr,PSI-BLAST,GC1
12314,WP_156375497.1,18.347,496.0,1.2e-89,299.0,559,475.0,0.8497316636851521,nr,PSI-BLAST,GC1
12315,WP_253398492.1,17.292,480.0,5.06e-89,295.0,559,457.0,0.817531305903399,nr,PSI-BLAST,GC1
12316,WP_331369422.1,15.929,452.0,2.32e-75,262.0,559,426.0,0.7620751341681574,nr,PSI-BLAST,GC1
12317,WP_182556610.1,13.363,449.0,6.180000000000001e-73,253.0,559,428.0,0.7656529516994633,nr,PSI-BLAST,GC1
12318,WP_200038340.1,15.464,485.0,3.69e-64,232.0,559,455.0,0.813953488372093,nr,PSI-BLAST,GC1
12319,WP_283299479.1,16.289,485.0,3.43e-63,230.0,559,455.0,0.813953488372093,nr,PSI-BLAST,GC1
12320,YP_010037978.1,18.182,418.0,7.17e-62,225.0,559,390.0,0.6976744186046512,nr,PSI-BLAST,GC1
12321,WP_259481661.1,18.242,455.0,8.34e-62,220.0,559,428.0,0.7656529516994633,nr,PSI-BLAST,GC1
12322,QXG07544.1,15.607,519.0,1.79e-58,216.0,559,489.0,0.8747763864042933,nr,PSI-BLAST,GC1
12323,WP_174069647.1,16.453,468.0,2.52e-56,212.0,559,436.0,0.7799642218246869,nr,PSI-BLAST,GC1
12324,WP_183667427.1,16.019,412.0,7.54e-44,178.0,559,391.0,0.6994633273703041,nr,PSI-BLAST,GC1
12325,WP_342753730.1,14.723,523.0,1.6300000000000002e-27,128.0,559,498.0,0.8908765652951699,nr,PSI-BLAST,GC1
12326,WP_266994387.1,16.763,346.0,1.7599999999999997e-23,116.0,559,334.0,0.5974955277280859,nr,PSI-BLAST,GC1
12327,WP_187507283.1,13.168,524.0,3.09e-23,116.0,559,501.0,0.8962432915921288,nr,PSI-BLAST,GC1
12328,WP_200677423.1,14.447,533.0,9.61e-20,104.0,559,498.0,0.8908765652951699,nr,PSI-BLAST,GC1
12329,WP_106486909.1,12.595,524.0,3.46e-19,102.0,559,501.0,0.8962432915921288,nr,PSI-BLAST,GC1
12330,MFJ4517448.1,18.617,188.0,1.79e-17,99.1,559,188.0,0.3363148479427549,nr,PSI-BLAST,GC1
12331,MCK5173724.1,16.444,225.0,3.81e-15,89.5,559,206.0,0.3685152057245081,nr,PSI-BLAST,GC1
12332,WTD17234.1,13.945,545.0,8.18e-15,90.6,559,528.0,0.9445438282647584,nr,PSI-BLAST,GC1
12333,WP_382575252.1,13.291,474.0,8.71e-15,90.6,559,458.0,0.8193202146690519,nr,PSI-BLAST,GC1
12334,WP_326755089.1,15.0,360.0,2.3e-14,89.1,559,353.0,0.631484794275492,nr,PSI-BLAST,GC1
12335,MFJ8508641.1,14.486,214.0,1.33e-13,86.8,559,211.0,0.3774597495527728,nr,PSI-BLAST,GC1
12336,WP_388741811.1,15.957,188.0,3.39e-13,85.6,559,188.0,0.3363148479427549,nr,PSI-BLAST,GC1
12337,MCK5639207.1,12.834,374.0,1.05e-12,82.6,559,342.0,0.6118067978533095,nr,PSI-BLAST,GC1
12338,MCX7007371.1,14.677,402.0,1.36e-12,81.8,559,370.0,0.6618962432915921,nr,PSI-BLAST,GC1
12339,MCX6894949.1,15.847,366.0,2.64e-11,77.9,559,340.0,0.6082289803220036,nr,PSI-BLAST,GC1
12340,OCC01058.1,12.779,493.0,3.11e-11,78.3,559,467.0,0.8354203935599285,nr,PSI-BLAST,GC1
12341,WP_363539233.1,19.492,236.0,3.16e-11,77.2,559,218.0,0.3899821109123434,nr,PSI-BLAST,GC1
12342,MCF7849418.1,14.754,366.0,3.44e-11,77.6,559,347.0,0.6207513416815742,nr,PSI-BLAST,GC1
12343,WP_156771771.1,11.68,488.0,7.02e-11,77.6,559,467.0,0.8354203935599285,nr,PSI-BLAST,GC1
12344,WP_193497768.1,16.164,365.0,1.1e-10,76.8,559,341.0,0.6100178890876565,nr,PSI-BLAST,GC1
12345,WP_057224723.1,12.008,508.0,1.21e-10,77.2,559,487.0,0.8711985688729875,nr,PSI-BLAST,GC1
12346,MBM4082917.1,14.789,284.0,1.58e-10,74.9,559,263.0,0.4704830053667262,nr,PSI-BLAST,GC1
12347,WP_210769059.1,13.884,533.0,1.78e-10,76.4,559,495.0,0.8855098389982111,nr,PSI-BLAST,GC1
12348,MCX2201125.1,14.067,327.0,2.25e-10,74.1,559,325.0,0.5813953488372093,nr,PSI-BLAST,GC1
12349,MCK4920434.1,19.844,257.0,3.61e-10,75.6,559,230.0,0.4114490161001788,nr,PSI-BLAST,GC1
12350,MFA6820322.1,13.457,431.0,4.55e-10,74.1,559,398.0,0.7119856887298748,nr,PSI-BLAST,GC1
12351,WP_259515943.1,15.801,443.0,4.77e-10,74.9,559,413.0,0.738819320214669,nr,PSI-BLAST,GC1
12352,WP_279856942.1,12.432,370.0,5e-10,73.3,559,364.0,0.6511627906976745,nr,PSI-BLAST,GC1
12353,WP_068295560.1,15.714,490.0,1.1e-09,73.7,559,456.0,0.815742397137746,nr,PSI-BLAST,GC1
12354,WP_216792408.1,17.507,377.0,1.36e-09,72.9,559,345.0,0.6171735241502684,nr,PSI-BLAST,GC1
12355,WP_209434112.1,13.692,409.0,1.36e-09,73.3,559,381.0,0.6815742397137746,nr,PSI-BLAST,GC1
12356,MCX7013734.1,14.247,372.0,2.28e-09,72.2,559,338.0,0.6046511627906976,nr,PSI-BLAST,GC1
12357,WP_331369421.1,16.505,309.0,2.31e-09,71.8,559,284.0,0.5080500894454383,nr,PSI-BLAST,GC1
12358,MCC7169542.1,13.055,383.0,8.75e-09,71.0,559,355.0,0.6350626118067979,nr,PSI-BLAST,GC1
12359,MBS1714980.1,13.25,400.0,1.05e-08,69.8,559,383.0,0.6851520572450805,nr,PSI-BLAST,GC1
12360,MDB4041034.1,14.331,314.0,2.22e-08,69.1,559,292.0,0.5223613595706619,nr,PSI-BLAST,GC1
12361,EHT1484571.1,15.0,520.0,2.52e-08,69.8,559,461.0,0.8246869409660107,nr,PSI-BLAST,GC1
12362,ADB16977.1,15.818,373.0,5.1e-08,68.3,559,333.0,0.5957066189624329,nr,PSI-BLAST,GC1
12363,DAQ47148.1,14.381,299.0,5.52e-08,67.9,559,277.0,0.4955277280858676,nr,PSI-BLAST,GC1
12364,WP_224999909.1,16.216,185.0,8.5e-08,67.9,559,165.0,0.295169946332737,nr,PSI-BLAST,GC1
12365,MBT3380625.1,14.474,380.0,9.12e-08,67.5,559,345.0,0.6171735241502684,nr,PSI-BLAST,GC1
12366,WP_301776508.1,15.126,476.0,1.3e-07,67.2,559,461.0,0.8246869409660107,nr,PSI-BLAST,GC1
12367,WP_067229904.1,19.811,212.0,1.35e-07,66.8,559,209.0,0.3738819320214669,nr,PSI-BLAST,GC1
12368,WP_270582587.1,14.556,529.0,1.62e-07,67.2,559,495.0,0.8855098389982111,nr,PSI-BLAST,GC1
12369,MDP4277830.1,14.251,414.0,1.65e-07,66.4,559,389.0,0.6958855098389982,nr,PSI-BLAST,GC1
12370,HUT37491.1,13.305,233.0,1.68e-07,67.2,559,232.0,0.4150268336314848,nr,PSI-BLAST,GC1
12371,MBP8952946.1,15.464,388.0,1.81e-07,66.0,559,361.0,0.6457960644007156,nr,PSI-BLAST,GC1
12372,KAI8103694.1,17.241,145.0,2.22e-07,66.4,559,137.0,0.2450805008944543,nr,PSI-BLAST,GC1
12373,MBN2451868.1,14.621,383.0,2.31e-07,66.4,559,339.0,0.6064400715563506,nr,PSI-BLAST,GC1
12374,WP_052881020.1,14.785,372.0,2.31e-07,65.6,559,333.0,0.5957066189624329,nr,PSI-BLAST,GC1
12375,MDR3724340.1,15.771,279.0,3.27e-07,66.0,559,267.0,0.4776386404293381,nr,PSI-BLAST,GC1
12376,WP_312999615.1,14.634,451.0,3.51e-07,66.0,559,427.0,0.7638640429338104,nr,PSI-BLAST,GC1
12377,WP_395147180.1,13.193,523.0,3.58e-07,65.6,559,499.0,0.8926654740608229,nr,PSI-BLAST,GC1
12378,WP_372743177.1,12.212,434.0,3.97e-07,65.6,559,411.0,0.7352415026833632,nr,PSI-BLAST,GC1
12379,MBC8875072.1,13.619,536.0,4.2e-07,65.6,559,514.0,0.9194991055456172,nr,PSI-BLAST,GC1
12380,WP_052290085.1,19.412,170.0,4.7e-07,65.6,559,153.0,0.2737030411449016,nr,PSI-BLAST,GC1
12381,MBB13003.1,16.387,476.0,4.87e-07,65.6,559,431.0,0.7710196779964222,nr,PSI-BLAST,GC1
12382,MBB13003.1,16.077,311.0,3.14e-05,59.8,559,297.0,0.5313059033989267,nr,PSI-BLAST,GC1
12383,WP_343193047.1,13.445,476.0,7.87e-07,64.8,559,450.0,0.8050089445438283,nr,PSI-BLAST,GC1
12384,NCY20494.1,13.646,469.0,9.17e-07,64.8,559,436.0,0.7799642218246869,nr,PSI-BLAST,GC1
12385,MBM4029085.1,13.223,363.0,9.68e-07,64.5,559,327.0,0.5849731663685152,nr,PSI-BLAST,GC1
12386,MBN9379463.1,12.176,501.0,1.12e-06,64.5,559,465.0,0.8318425760286225,nr,PSI-BLAST,GC1
12387,WP_128408436.1,15.424,389.0,1.16e-06,64.1,559,363.0,0.6493738819320215,nr,PSI-BLAST,GC1
12388,MCC5848332.1,14.948,194.0,1.22e-06,61.0,559,169.0,0.3023255813953488,nr,PSI-BLAST,GC1
12389,WP_138909107.1,19.34,212.0,1.64e-06,63.7,559,209.0,0.3738819320214669,nr,PSI-BLAST,GC1
12390,DAM64846.1,15.306,294.0,1.7e-06,63.7,559,270.0,0.4830053667262969,nr,PSI-BLAST,GC1
12391,HEY3417465.1,16.25,160.0,1.8e-06,60.2,559,158.0,0.2826475849731664,nr,PSI-BLAST,GC1
12392,WP_197442930.1,10.583,463.0,1.85e-06,63.7,559,457.0,0.817531305903399,nr,PSI-BLAST,GC1
12393,WP_372735761.1,19.298,171.0,1.92e-06,62.5,559,166.0,0.29695885509839,nr,PSI-BLAST,GC1
12394,NLN77878.1,15.288,399.0,1.95e-06,62.9,559,351.0,0.627906976744186,nr,PSI-BLAST,GC1
12395,WP_361958563.1,20.349,172.0,2.4e-06,62.9,559,163.0,0.2915921288014311,nr,PSI-BLAST,GC1
12396,WP_248479111.1,13.315,368.0,2.45e-06,62.9,559,346.0,0.6189624329159212,nr,PSI-BLAST,GC1
12397,WP_318202973.1,19.577,189.0,3.01e-06,62.5,559,189.0,0.3381037567084078,nr,PSI-BLAST,GC1
12398,WP_274327636.1,13.318,428.0,3.76e-06,62.1,559,386.0,0.6905187835420393,nr,PSI-BLAST,GC1
12399,MCX6896888.1,11.875,320.0,3.86e-06,62.9,559,304.0,0.5438282647584973,nr,PSI-BLAST,GC1
12400,NCC78967.1,18.667,150.0,3.86e-06,62.1,559,150.0,0.2683363148479427,nr,PSI-BLAST,GC1
12401,KAI7838947.1,17.518,137.0,3.94e-06,62.9,559,129.0,0.2307692307692307,nr,PSI-BLAST,GC1
12402,WP_250016347.1,20.0,170.0,4.07e-06,62.5,559,153.0,0.2737030411449016,nr,PSI-BLAST,GC1
12403,MBN1902360.1,15.677,421.0,4.08e-06,61.8,559,378.0,0.6762075134168157,nr,PSI-BLAST,GC1
12404,MCY2996266.1,14.232,267.0,4.08e-06,62.9,559,265.0,0.4740608228980322,nr,PSI-BLAST,GC1
12405,YP_004539121.1,12.157,510.0,4.28e-06,62.1,559,487.0,0.8711985688729875,nr,PSI-BLAST,GC1
12406,MCX6358263.1,14.973,187.0,4.47e-06,62.5,559,170.0,0.3041144901610018,nr,PSI-BLAST,GC1
12407,HEY3324654.1,13.953,516.0,4.68e-06,62.5,559,475.0,0.8497316636851521,nr,PSI-BLAST,GC1
12408,WP_245646753.1,16.703,461.0,4.93e-06,62.1,559,444.0,0.7942754919499105,nr,PSI-BLAST,GC1
12409,KAG9044878.1,20.996,281.0,4.93e-06,62.1,559,264.0,0.4722719141323792,nr,PSI-BLAST,GC1
12410,MBM4030439.1,13.1,229.0,5.08e-06,62.1,559,228.0,0.407871198568873,nr,PSI-BLAST,GC1
12411,WP_327230799.1,18.107,243.0,5.17e-06,61.4,559,243.0,0.4347048300536673,nr,PSI-BLAST,GC1
12412,MBN2642116.1,15.721,229.0,5.49e-06,61.4,559,201.0,0.3595706618962433,nr,PSI-BLAST,GC1
12413,HEY0544530.1,18.947,190.0,5.58e-06,61.8,559,175.0,0.3130590339892665,nr,PSI-BLAST,GC1
12414,WP_207538550.1,16.265,166.0,5.58e-06,61.8,559,166.0,0.29695885509839,nr,PSI-BLAST,GC1
12415,HEX3926295.1,17.69,277.0,5.87e-06,61.4,559,276.0,0.4937388193202147,nr,PSI-BLAST,GC1
12416,CAB5187341.1,19.289,197.0,6.12e-06,62.1,559,189.0,0.3381037567084078,nr,PSI-BLAST,GC1
12417,MEI8195201.1,11.186,295.0,6.49e-06,61.8,559,291.0,0.5205724508050089,nr,PSI-BLAST,GC1
12418,MEP6746848.1,14.179,268.0,6.53e-06,61.8,559,250.0,0.4472271914132379,nr,PSI-BLAST,GC1
12419,WP_224117378.1,16.797,256.0,6.56e-06,61.8,559,218.0,0.3899821109123434,nr,PSI-BLAST,GC1
12420,HTB82130.1,19.704,203.0,6.63e-06,61.8,559,197.0,0.3524150268336314,nr,PSI-BLAST,GC1
12421,NQT86123.1,13.699,292.0,7.06e-06,61.0,559,267.0,0.4776386404293381,nr,PSI-BLAST,GC1
12422,HWX66750.1,15.042,359.0,7.4e-06,61.4,559,339.0,0.6064400715563506,nr,PSI-BLAST,GC1
12423,MBN2451608.1,16.049,324.0,8.15e-06,61.8,559,308.0,0.5509838998211091,nr,PSI-BLAST,GC1
12424,WP_399818354.1,17.391,253.0,8.74e-06,60.6,559,250.0,0.4472271914132379,nr,PSI-BLAST,GC1
12425,WP_303334625.1,15.591,372.0,8.78e-06,61.4,559,366.0,0.6547406082289803,nr,PSI-BLAST,GC1
12426,MBV9959921.1,19.892,186.0,8.88e-06,61.4,559,171.0,0.3059033989266547,nr,PSI-BLAST,GC1
12427,HMO27256.1,13.889,252.0,8.94e-06,60.6,559,236.0,0.4221824686940966,nr,PSI-BLAST,GC1
12428,MCS6873641.1,16.162,198.0,9.72e-06,61.0,559,180.0,0.3220035778175313,nr,PSI-BLAST,GC1
12429,WP_077807998.1,14.145,304.0,1.03e-05,60.6,559,296.0,0.5295169946332737,nr,PSI-BLAST,GC1
12430,MCC6717464.1,16.738,233.0,1.05e-05,60.2,559,225.0,0.4025044722719141,nr,PSI-BLAST,GC1
12431,MCL4205933.1,21.127,142.0,1.07e-05,61.4,559,134.0,0.2397137745974955,nr,PSI-BLAST,GC1
12432,HEY3331543.1,18.182,242.0,1.11e-05,61.0,559,231.0,0.4132379248658318,nr,PSI-BLAST,GC1
12433,MFA6172769.1,16.109,329.0,1.11e-05,61.4,559,300.0,0.5366726296958855,nr,PSI-BLAST,GC1
12434,MAE62671.1,14.694,490.0,1.22e-05,61.0,559,435.0,0.778175313059034,nr,PSI-BLAST,GC1
12435,MSU42409.1,16.8,375.0,1.23e-05,60.6,559,326.0,0.5831842576028623,nr,PSI-BLAST,GC1
12436,QJD54752.1,13.987,479.0,1.23e-05,60.6,559,438.0,0.7835420393559929,nr,PSI-BLAST,GC1
12437,MDP4148461.1,14.706,238.0,1.32e-05,61.0,559,228.0,0.407871198568873,nr,PSI-BLAST,GC1
12438,WP_331704177.1,16.296,270.0,1.47e-05,60.6,559,266.0,0.4758497316636851,nr,PSI-BLAST,GC1
12439,OFY66489.1,19.643,168.0,1.62e-05,60.2,559,161.0,0.2880143112701252,nr,PSI-BLAST,GC1
